ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0,
201402,2014,Fev,EMATER,Indireta,Executivo,87500.0,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",0.0,13232306000115
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,87500.0,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1833333.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1833333.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",397384.28,
201402,2014,Fev,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",397384.28,11991625000189
201402,2014,Fev,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,8833.34,"CONCESSÕES E PERMISSÕES DO FUNDER",6084.37,985566000110
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"CONTRATOS DIVIDA PUBLICA ESTADUAL EXTERNA",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"CONTRATOS DIVIDA PUBLICA ESTADUAL EXTERNA",0.0,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.172316667E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",3.332989224E7,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",1349155.26,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.22575E7,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",1.026896122E7,
201402,2014,Fev,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.22575E7,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",1.01268579E7,18798607000124
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",141929.98,18867930000102
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,8.222508333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",7.661420653E7,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,191750.0,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",215124.92,
201402,2014,Fev,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",199286.78,11991625000189
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,833.33,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",346.68,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",2036337.43,
201402,2014,Fev,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICOES DE PENSIONISTA CIVIL",485675.17,11991625000189
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,208333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",208510.1,
201402,2014,Fev,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",1640604.24,11991625000189
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,6.036458333E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",5.353795569E7,
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,4.630116667E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",3.777203722E7,18867930000102
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.4261E8,"CONTRIBUICOES SOCIAIS",1.3015216222E8,
201402,2014,Fev,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,10500.0,"CONTRIBUICOES SOCIAIS",,1038829000146
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,4.6302E7,"CONTRIBUICOES SOCIAIS",3.777203722E7,18867930000102
201402,2014,Fev,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,8.222508333E7,"CONTRIBUICOES SOCIAIS",7.661420653E7,1246693000160
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",0.0,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",-7546845.72,
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,3.464041667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",6.496125988E7,18867930000102
201402,2014,Fev,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",-7546845.72,11991625000189
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",343215.48,18867930000102
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.054218925E7,
201402,2014,Fev,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",,4354889000166
201402,2014,Fev,"PROTEGE GOIAS",Direta,Executivo,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.054218925E7,6084202000145
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,4.897408333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",8.044522058E7,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4.897408333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",8.044522058E7,
201402,2014,Fev,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.416666667E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",2.02620504E7,18798607000124
201402,2014,Fev,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÕES SOCIAIS",-8544972.25,11991625000189
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2129750.0,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",1477407.63,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",2.3192350734E8,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,5576583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",8014377.8,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",202.09,
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",202.09,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",18.77,
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",18.77,
201402,2014,Fev,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",,4354889000166
201402,2014,Fev,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-2.399766667E7,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,2872448000120
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-1.012175E7,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,
201402,2014,Fev,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,2088698000174
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,
201402,2014,Fev,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.309525E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-4.638470143E7,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1202156.66,
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1202156.66,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-2027349.06,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",-156.70000000000002,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",-156.70000000000002,
201402,2014,Fev,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0,544963000156
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-2051863.6,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-2051863.6,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-5.3599008333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-1.012175E7,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,18867930000102
201402,2014,Fev,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,18867918000106
201402,2014,Fev,"PROTEGE GOIAS",Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",,6084202000145
201402,2014,Fev,EMATER,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,13232306000115
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,
201402,2014,Fev,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",,3521741000106
201402,2014,Fev,EMATER,Indireta,Executivo,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",,13232306000115
201402,2014,Fev,EMATER,Indireta,Executivo,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",,13232306000115
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",,
201402,2014,Fev,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,3521741000106
201402,2014,Fev,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,3521741000106
201402,2014,Fev,EMATER,Indireta,Executivo,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,13232306000115
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-2.787982199E7,
201402,2014,Fev,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-2.787982199E7,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",,
201402,2014,Fev,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,3521741000106
201402,2014,Fev,EMATER,Indireta,Executivo,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,13232306000115
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.335442909E8,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-2.318673096E7,
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-2.318673096E7,1409655000180
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-4385115.41,
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-654575.59,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-4385115.41,
201402,2014,Fev,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-654575.59,
201402,2014,Fev,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-3730539.8200000003,
201402,2014,Fev,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-629752.03,18867930000102
201402,2014,Fev,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-24823.56,18867918000106
201402,2014,Fev,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0,10879198000189
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0,
201402,2014,Fev,"ESTADO DE GOIAS",N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-3.7410664358E8,
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-3.7410664358E8,
201402,2014,Fev,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-2.993168559E7,
201402,2014,Fev,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-3.7410664358E8,
201402,2014,Fev,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-3.7410664358E8,1409655000180
201402,2014,Fev,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-95000.0,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",,3521741000106
201402,2014,Fev,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-814333.34,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-1251372.62,
201402,2014,Fev,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,4352350000178
201402,2014,Fev,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,1112580000171
