ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201411,2014,Nov,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,2833.34,ALUGUEIS,,3521741000106
201411,2014,Nov,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,,ALUGUEIS,0.0,5470294000139
201411,2014,Nov,"AGENCIA GOIANA DE TURISMO",Indireta,Executivo,4166.66,ALUGUEIS,,3549463000103
201411,2014,Nov,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,4166.66,ALUGUEIS,4550.0,3520902000147
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,479666.64,ALUGUEIS,410301.36,
201411,2014,Nov,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,54833.340000000004,ALUGUEIS,50159.0,1409655000180
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,33499.98,ALUGUEIS,131916.52,
201411,2014,Nov,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,1166.66,ALUGUEIS,,2658753000114
201411,2014,Nov,FUNEBOM,Indireta,Executivo,,ALUGUEIS,0.0,14786724000117
201411,2014,Nov,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,9166.66,ALUGUEIS,17071.98,1112580000171
201411,2014,Nov,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",Direta,Executivo,8083.33,"AMORTIZACAO DE EMPRESTIMOS",,3198567000102
201411,2014,Nov,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,50916.67,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",12764.26,1460666000195
201411,2014,Nov,FUNPRODUZIR,Direta,Executivo,134583.33000000002,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",360720.81,4352350000178
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,193583.33000000002,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",572217.71,
201411,2014,Nov,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",198732.64,3609406000164
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,4026833.33,"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR",2735584.0,
201411,2014,Nov,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,4026833.33,"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR",2735584.0,544963000156
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL",3292.52,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,250.0,"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL",471.33,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6927250.0,"BOLSA GARANTIA FOMENTAR",7957449.16,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",3400.0,
201411,2014,Nov,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,87500.0,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,3521741000106
201411,2014,Nov,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,101166.67,"CONCESSÃO DE EVENTOS ESPORTIVOS",0.0,5470294000139
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,101166.67,"CONCESSÃO DE EVENTOS ESPORTIVOS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,101166.67,"CONCESSÃO DE EVENTOS ESPORTIVOS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4416.67,"CONCESSÕES E PERMISSÕES DO FUNDER",44727.18,
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"CONTRATOS DIVIDA PUBLICA ESTADUAL EXTERNA",50236.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0,
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",8870535.95,
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1.22575E7,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",1.095543596E7,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,8.222508333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",7.757840903E7,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8.222508333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",7.757840903E7,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,191750.0,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",257370.55000000002,
201411,2014,Nov,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",492.08,18867918000106
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",298758.41000000003,
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICOES DE PENSIONISTA CIVIL",451588.60000000003,
201411,2014,Nov,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,6666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",,18867918000106
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICOES DE PENSIONISTA CIVIL",451588.60000000003,11991625000189
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,208333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",251865.84,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,208333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",251865.84,
201411,2014,Nov,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,208333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",251865.84,18798607000124
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,1499666.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",1645559.4100000001,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,2833333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",6118493.19,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6.036458333E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",6.035724843E7,
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",1.145271507E7,
201411,2014,Nov,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,4.630116667E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",3.52399813E7,18867930000102
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",1.145271507E7,11991625000189
201411,2014,Nov,"FUNDO EST. DA CRIANCA E DO ADOLESCENTE",Direta,Executivo,8750.0,"CONTRIBUICOES SOCIAIS",,37879913000130
201411,2014,Nov,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,97166.67,"CONTRIBUICOES SOCIAIS",807926.62,18867918000106
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",6286644.49,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",6286644.49,
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",0.0,
201411,2014,Nov,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",0.0,18867930000102
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",0.0,11991625000189
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",2.083785585E7,
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",305859.49,
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",305859.49,11991625000189
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUIÇÕES SOCIAIS",305859.49,
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÕES SOCIAIS",305859.49,11991625000189
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,8960166.67,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",9599329.08,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2129750.0,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",1672122.7000000002,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,664916.67,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",707409.9400000001,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,5576583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",1.084026023E7,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5576583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",1.084026023E7,
201411,2014,Nov,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5576583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",1.084026023E7,1409655000180
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-4.9930550001E8,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,
201411,2014,Nov,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.309525E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.590859037E7,1409655000180
201411,2014,Nov,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-9790268.55,1409655000180
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-2627699.24,
201411,2014,Nov,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0,3537650000169
201411,2014,Nov,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0,3520933000106
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",,
201411,2014,Nov,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,-317250.0,"DEDUÇÃO DA RECEITA CORRENTE",0.0,6064227000187
201411,2014,Nov,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-117000.0,"DEDUÇÃO DA RECEITA CORRENTE",,3521741000106
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.9946358333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-5.3599008333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201411,2014,Nov,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,18867930000102
201411,2014,Nov,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",,4354889000166
201411,2014,Nov,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,2088698000174
201411,2014,Nov,"PROTEGE GOIAS",Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",,6084202000145
201411,2014,Nov,EMATER,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,13232306000115
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",,
201411,2014,Nov,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",,3521741000106
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,
201411,2014,Nov,EMATER,Indireta,Executivo,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,13232306000115
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,
201411,2014,Nov,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,3521741000106
201411,2014,Nov,EMATER,Indireta,Executivo,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,13232306000115
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-5.8899902E7,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",,
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",,
201411,2014,Nov,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",0.0,18867918000106
201411,2014,Nov,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-1744507.88,18867930000102
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-9457826.32,11991625000189
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-4.024469445E7,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",-901.87,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",-901.87,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0,
201411,2014,Nov,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0,4352350000178
201411,2014,Nov,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,
201411,2014,Nov,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,18867930000102
201411,2014,Nov,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,11991625000189
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-6.155570531E7,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-4.519161547E8,
201411,2014,Nov,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-4.519161547E8,1409655000180
201411,2014,Nov,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",,4354889000166
201411,2014,Nov,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-713166.67,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-884500.0,2872448000120
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-814333.34,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-1535136.04,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-814333.34,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-1535136.04,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-4.057003245E7,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0,
201411,2014,Nov,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0,1409655000180
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMOVEIS",4000000.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMOVEIS",4000000.0,
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMÓVEIS",4000000.0,
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMÓVEIS",4000000.0,
201411,2014,Nov,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",1.2E7,
201411,2014,Nov,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE ALUGUEIS",-901.87,
201411,2014,Nov,"PROTEGE GOIAS",Direta,Executivo,-1731833.33,"DEDUÇÃO DE BOLSA GARANTIA - FOMENTAR",0.0,6084202000145
201411,2014,Nov,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE COMPENSAÇÃO FINANCEIRA PREVIDENCIÁRIA",-7900000.0,
