ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201404,2014,Abr,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,4.630116667E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",3.321758084E7,18867930000102
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,1.4261E8,"CONTRIBUICOES SOCIAIS",1.3618463098E8,
201404,2014,Abr,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.396633333E7,"CONTRIBUICOES SOCIAIS",1.211383625E7,18798607000124
201404,2014,Abr,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,4.6302E7,"CONTRIBUICOES SOCIAIS",3.321758084E7,18867930000102
201404,2014,Abr,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,97166.67,"CONTRIBUICOES SOCIAIS",571151.81,18867918000106
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",0.0,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,3.464058334E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",5.607564448E7,
201404,2014,Abr,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",,4354889000166
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.897408333E7,"CONTRIBUIÇÕES SOCIAIS",7.894380554E7,
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,4.897408333E7,"CONTRIBUIÇÕES SOCIAIS",7.917921138E7,
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUIÇÕES SOCIAIS",235405.84,
201404,2014,Abr,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.416666667E7,"CONTRIBUIÇÕES SOCIAIS",2.132778992E7,18798607000124
201404,2014,Abr,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,3.480708333E7,"CONTRIBUIÇÕES SOCIAIS",5.706681662E7,18867930000102
201404,2014,Abr,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,333.33,"CONTRIBUIÇÕES SOCIAIS",549199.0,18867918000106
201404,2014,Abr,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÕES SOCIAIS",235405.84,11991625000189
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8960166.67,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",8237659.94,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",6672250.44,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,2129750.0,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",1163550.22,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.5701970329E8,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.5701970329E8,1409655000180
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",0.0,
201404,2014,Abr,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-2.399766667E7,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,2872448000120
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.6492766667E8,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,1409655000180
201404,2014,Abr,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-7699916.67,"DEDUCAO DA RECEITA TRIBUTARIA",,4354889000166
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,1409655000180
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.309525E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.140394062E7,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-7382276.44,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",-666.25,
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-3082406.55,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-3082406.55,1409655000180
201404,2014,Abr,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",,3521741000106
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",,
201404,2014,Abr,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-117000.0,"DEDUÇÃO DA RECEITA CORRENTE",,3521741000106
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-5.3599008333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.9946358333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201404,2014,Abr,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",,4354889000166
201404,2014,Abr,EMATER,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,13232306000115
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",,
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",,
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",,
201404,2014,Abr,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,3521741000106
201404,2014,Abr,EMATER,Indireta,Executivo,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,13232306000115
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,
201404,2014,Abr,EMATER,Indireta,Executivo,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,13232306000115
201404,2014,Abr,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",,3521741000106
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-4.433769064E7,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-4.433769064E7,
201404,2014,Abr,EMATER,Indireta,Executivo,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",,13232306000115
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",,
201404,2014,Abr,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,3521741000106
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",-2134779.22,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",-2134779.22,1409655000180
201404,2014,Abr,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-3871006.27,18867930000102
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-1.033011052E7,
201404,2014,Abr,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-1.033011052E7,11991625000189
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",-690.76,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",-690.76,1409655000180
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,
201404,2014,Abr,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,
201404,2014,Abr,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0,11991625000189
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-4.2728417268E8,
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-5968083.33,"DEDUÇÃO DAS RECEITAS DE ICMS",0.0,
201404,2014,Abr,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE ICMS",,4354889000166
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-4.742009719E7,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-4.742009719E7,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-4.2728417268E8,
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-4.2728417268E8,1409655000180
201404,2014,Abr,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",,4354889000166
201404,2014,Abr,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-95000.0,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",,3521741000106
201404,2014,Abr,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-713166.67,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-1340704.72,2872448000120
201404,2014,Abr,EMATER,Indireta,Executivo,-95000.0,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,13232306000115
201404,2014,Abr,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.514492535E7,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMOVEIS",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS IMÓVEIS",0.0,
201404,2014,Abr,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE ALUGUEIS",0.0,
201404,2014,Abr,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE ALUGUEIS",-690.76,1409655000180
