ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201406,2014,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.309525E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.13845078E7
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1326904.79
201406,2014,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1326904.79
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-6894377.07
201406,2014,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-6894377.07
201406,2014,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-7201416.67,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-6894377.07
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-2422724.77
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201406,2014,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201406,2014,Jun,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-2422724.77
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201406,2014,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0
201406,2014,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-5.3599008333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201406,2014,Jun,EMATER,13232306000115,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",
201406,2014,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",
201406,2014,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",
201406,2014,Jun,EMATER,13232306000115,Indireta,Executivo,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",
201406,2014,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",
201406,2014,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.320866667E7,"DEDUÇÃO DA RECEITA DE IPVA",-4.141728337E7
201406,2014,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",
201406,2014,Jun,EMATER,13232306000115,Indireta,Executivo,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",
201406,2014,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",
201406,2014,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",-2211508.01
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.6378457943E8
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-3.447101878E7
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-3.447101878E7
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-2319529.77
201406,2014,Jun,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-35002.86
201406,2014,Jun,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",566149.8200000001
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.49229206E7
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0
201406,2014,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0
201406,2014,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
201406,2014,Jun,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-4.2244549855E8
201406,2014,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-4.2244549855E8
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.604158333E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-4.384000814E7
201406,2014,Jun,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",
201406,2014,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-95000.0,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",
201406,2014,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,-713166.67,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201406,2014,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.52482586E7
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.52482586E7
201406,2014,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0
201406,2014,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0
201406,2014,Jun,"ESTADO DE GOIAS",,N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0
201406,2014,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.453591667E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",0.0
