ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,166.67000000000002,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0,
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,166.67000000000002,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0,1409655000180
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL",1702.83,
201410,2014,Out,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL",1702.83,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",0.0,
201410,2014,Out,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",,544963000156
201410,2014,Out,EMATER,Indireta,Executivo,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0,13232306000115
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,87500.0,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",0.0,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1833333.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",1620562.1800000002,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",1620562.1800000002,
201410,2014,Out,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,1833166.67,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",0.0,18867930000102
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"CONTRATOS DIVIDA PUBLICA ESTADUAL EXTERNA",0.0,1409655000180
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",3.2678240046E8,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,4.172316667E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",3.27347018E7,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",6042262.21,
201410,2014,Out,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,4.164291667E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.624501882E7,18867930000102
201410,2014,Out,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",0.0,11991625000189
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,191750.0,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",275059.05,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",30742.74,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",1549959.07,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",1754685.17,
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,6666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",,18867918000106
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,208333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",242928.92,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2833333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",1234318.96,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,6.036458333E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",4.354497337E7,
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,97083.33,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",712749.14,18867918000106
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,1.4261E8,"CONTRIBUICOES SOCIAIS",1.2791935609E8,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,6.038491667E7,"CONTRIBUICOES SOCIAIS",4.354497337E7,
201410,2014,Out,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,10500.0,"CONTRIBUICOES SOCIAIS",,1038829000146
201410,2014,Out,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.396633333E7,"CONTRIBUICOES SOCIAIS",1.295518096E7,18798607000124
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",6628993.89,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",6628993.89,
201410,2014,Out,"PROTEGE GOIAS",Direta,Executivo,,"CONTRIBUIÇÃO DO FOMENTAR/PRODUZIR LEI Nº 18.360/2013",6628993.89,6084202000145
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,3.464058334E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",6.03830197E7,
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",711513.28,18867918000106
201410,2014,Out,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",2.215359722E7,18798607000124
201410,2014,Out,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",0.0,18867930000102
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",,18867918000106
201410,2014,Out,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",0.0,11991625000189
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.394814996E7,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.394814996E7,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4.897408333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",8.35334886E7,
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,333.33,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",711513.28,18867918000106
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,8960166.67,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",8951371.41,
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",0.0,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1.079405105E7,
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,7214333.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1.079405105E7,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,2129750.0,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",1288649.06,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.356445831E8,
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.356445831E8,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,664916.67,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",1460567.92,
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0,
201410,2014,Out,"PROTEGE GOIAS",Direta,Executivo,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",67829.25,6084202000145
201410,2014,Out,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,-258416.67,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,6064227000187
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-4.9930550001E8,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-2.425608334E7,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,
201410,2014,Out,"PROTEGE GOIAS",Direta,Executivo,-7699916.67,"DEDUCAO DA RECEITA TRIBUTARIA",,6084202000145
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0,1409655000180
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-4464715.0,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",-27907.74,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",-27907.74,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",,
201410,2014,Out,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-117000.0,"DEDUÇÃO DA RECEITA CORRENTE",,3521741000106
201410,2014,Out,EMATER,Indireta,Executivo,-117000.0,"DEDUÇÃO DA RECEITA CORRENTE",,13232306000115
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-4.9946358333E8,"DEDUÇÃO DA RECEITA CORRENTE",0.0,1409655000180
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-2.640475E7,"DEDUÇÃO DA RECEITA CORRENTE",0.0,
201410,2014,Out,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,18867930000102
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,18867918000106
201410,2014,Out,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",,4354889000166
201410,2014,Out,FUNPRODUZIR,Direta,Executivo,-2421833.33,"DEDUÇÃO DA RECEITA CORRENTE",0.0,4352350000178
201410,2014,Out,"PROTEGE GOIAS",Direta,Executivo,-7699916.67,"DEDUÇÃO DA RECEITA CORRENTE",,6084202000145
201410,2014,Out,EMATER,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",,13232306000115
201410,2014,Out,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",,3521741000106
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-17500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO VEGETAL",,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",,
201410,2014,Out,EMATER,Indireta,Executivo,-833.33,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE REFUGOS",,13232306000115
201410,2014,Out,EMATER,Indireta,Executivo,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",,13232306000115
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-16666.670000000002,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE SEMENTES E MUDAS",,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3750.0,"DEDUÇÃO DA RECEITA DE ROYALTIES DA COMERCIALIZAÇÃO DE CULTIVARES",,
201410,2014,Out,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",,3521741000106
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-30000.0,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS - APLICAÇÕES LIVRES",,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-17333.34,"DEDUÇÃO DA RECEITA DE SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO",,
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",-2360071.21,
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",-2360071.21,1409655000180
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.7702613846E8,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.7702613846E8,
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.6180383333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.7702613846E8,1409655000180
201410,2014,Out,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.600725E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-5.191717425E7,1409655000180
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",3121396.58,
201410,2014,Out,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",264978.25,18867918000106
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.090503052E7,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.421058333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.090503052E7,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0,
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0,
201410,2014,Out,"FUNDO PENINT. ESTADUAL - FUNPES",Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0,10879198000189
201410,2014,Out,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0,
201410,2014,Out,"ESTADO DE GOIAS",N/A,N/A,-4.2485416666E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-4.4675390805E8,
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-5968083.33,"DEDUÇÃO DAS RECEITAS DE ICMS",-3284338.55,
201410,2014,Out,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE ICMS",,4354889000166
201410,2014,Out,"PROTEGE GOIAS",Direta,Executivo,-5968083.33,"DEDUÇÃO DAS RECEITAS DE ICMS",-3284338.55,6084202000145
201410,2014,Out,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-4.1888608333E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-4.434695695E8,
201410,2014,Out,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-713166.67,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-905850.0,2872448000120
201410,2014,Out,EMATER,Indireta,Executivo,-95000.0,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-420.0,13232306000115
201410,2014,Out,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-954921.26,
201410,2014,Out,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-814333.34,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-912427.42,
